ID_ovary	Description	setSize_ovary	enrichmentScore_ovary	NES_ovary	pvalue_ovary	p.adjust_ovary	qvalue_ovary	rank_ovary	leading_edge_ovary	core_enrichment_ovary	Direction	ID_ref	setSize_ref	enrichmentScore_ref	NES_ref	pvalue_ref	p.adjust_ref	qvalue_ref	rank_ref	leading_edge_ref	core_enrichment_ref
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	108	0.5690146575745348	2.397553548764658	4.608557738554522e-12	5.038689794152944e-10	3.5655683556184984e-10	1784	tags=38%, list=11%, signal=34%	991/11065/151648/332/1058/701/147841/81930/55143/11004/9212/220134/699/83540/11130/79019/1063/57405/5347/4085/10403/55839/57082/64105/91687/27338/1062/55920/54821/8655/151246/64946/25906/7324/11243/80776/51529/79023/25936/348235/79980	Up	REACTOME_MITOTIC_SPINDLE_CHECKPOINT	108	0.5922466644845031	2.7099446436797914	4.6469857398944656e-15	2.1023604450832894e-13	1.2667463849948253e-13	2307	tags=46%, list=15%, signal=40%	11004/83540/1058/991/11065/151648/699/147841/5347/55143/332/81930/57405/701/91687/9212/1063/54821/220134/2491/10403/55920/151246/4085/27338/64946/64105/11130/1062/55839/79019/5501/54908/79980/7324/55055/3619/6232/57082/9735/7321/79023/25936/8655/57122/79172/55166/11243/9184/7514
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS	140	0.53280268637413	2.3320829510937338	6.435110819324977e-12	6.49451184227259e-10	4.5957633543681205e-10	4845	tags=63%, list=31%, signal=44%	9133/995/983/9088/9156/891/8318/4171/51512/641/8364/55388/63967/8900/4173/990/5690/23594/5691/10213/3014/4998/8345/85236/5686/116028/83695/5932/8363/7529/11047/5714/5683/5982/8970/6119/7534/1111/5693/80010/890/8365/79184/5692/7334/5983/8347/7531/5984/5708/8370/5704/54145/5694/5687/7336/554313/993/29086/5701/5685/5688/1763/5707/7311/5702/5682/5695/84515/580/5718/5700/7533/10971/83990/4175/11073/9577/7979/5001/10926/7157/7468/4172/5810/5000/4683/5684	Up	REACTOME_G2_M_CHECKPOINTS	139	0.6366602820867042	2.9978729735200904	3.2758705916051187e-24	3.907220196532651e-22	2.3542380998042527e-22	3109	tags=57%, list=20%, signal=46%	995/9133/4171/891/9156/8364/55388/9088/983/23594/5984/51512/4998/10926/3014/8318/890/990/5690/63967/5982/993/5983/4173/1111/11200/83990/7311/1017/4174/116028/11073/85236/4175/8970/580/8363/4176/83695/8900/1763/11047/5692/7534/8345/5708/5714/5985/5001/5683/5704/8365/29086/7979/7157/5688/5686/641/5691/5687/10971/84515/54145/10213/5682/8341/8347/5693/5685/5810/6233/128312/4172/8317/2810/5700/5701/80010/8370
REACTOME_FCGR_ACTIVATION	REACTOME_FCGR_ACTIVATION	58	0.6699376317832985	2.518944155047816	1.641910756064246e-11	1.538704937111636e-9	1.0888460803373422e-9	4877	tags=93%, list=31%, signal=65%	6850/4067/28896/28883/28778/2209/917/3538/28893/28908/28825/28822/3539/28809/28299/28442/28457/28940/28392/2214/28933/28793/28424/28912/28823/28796/28474/28452/28820/2212/28439/28938/28797/28465/28937/28434/3500/28921/3503/28450/28930/28394/3055/28816/28815/3501/28817/28813/28914/28919/28395/28913/28461/7525	Up	REACTOME_FCGR_ACTIVATION	61	0.5352652308327512	2.2046131451387687	1.4603192644167034e-6	1.2281659454581506e-5	7.400133384459812e-6	6480	tags=77%, list=41%, signal=46%	2209/2212/2214/3055/3500/28424/28797/4067/28809/917/28454/28778/28299/28893/28921/28940/28439/28420/3503/28457/28938/28474/28434/28883/28912/28442/28820/28813/28937/28933/28817/28825/28450/7525/28394/28930/28793/28822/28913/28908/28452/28461/28816/919/6850/3501/28914
REACTOME_SYNTHESIS_OF_DNA	REACTOME_SYNTHESIS_OF_DNA	108	0.557309682899459	2.3482344263187613	2.457398797179815e-11	2.123238262624015e-9	1.5024840722355434e-9	4408	tags=58%, list=28%, signal=42%	11065/81620/9837/8318/4171/898/8900/4173/990/5690/23594/5691/27338/10213/51659/2237/4998/5111/5686/64785/84296/11047/5714/5683/5982/6119/5693/25906/7324/890/51529/5558/54107/5692/5427/5983/5984/9978/5708/7321/5704/5694/6502/5687/5701/5685/5688/1763/5707/7311/5702/5682/5695/84515/5425/5718/5700/5424/4175/23649/7979/5001/51053	Up	REACTOME_SYNTHESIS_OF_DNA	108	0.6462827468762592	2.9571976901286683	1.0805299652210725e-19	6.163718758130639e-18	3.7138581413319234e-18	3468	tags=63%, list=22%, signal=50%	11065/4171/898/81620/23594/5984/4998/8318/27338/890/9837/990/5690/84296/5982/6502/5558/5427/5983/4173/51659/23649/7311/1017/4174/4175/5111/2237/4176/8900/7324/1763/11047/5692/54107/5424/5708/5714/5985/5001/5683/9134/5704/7321/5425/7979/5688/5686/64785/5691/5687/84515/5557/10213/5682/5693/5685/6233/51529/4172/5700/5701/8697/5695/8454/51434/64682/6119
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	110	0.5519700891350068	2.3277651418549845	2.589314954419531e-11	2.123238262624015e-9	1.5024840722355434e-9	4868	tags=71%, list=31%, signal=49%	5690/5691/10213/8915/4067/5686/28896/2207/11047/5714/5683/5588/7322/5693/28883/5692/7334/28778/10125/5708/7321/5704/5694/3538/28893/7335/5687/28908/28825/28822/3539/28809/28299/5701/5685/28442/5688/28457/28940/28392/28933/28793/28424/28912/5707/7311/28823/28796/5702/28474/28452/5682/5695/84433/28820/5718/5700/28439/28938/28797/28465/28937/28434/28921/28450/28930/28394/28816/28815/7979/28817/28813/28914/28919/28395/28913/5684/28461	Up	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	113	0.4218958967146708	1.936950027642529	2.6041978165199616e-5	1.7432181302419337e-4	1.0503504619798555e-4	5605	tags=61%, list=35%, signal=40%	5690/2207/7311/7322/5970/11047/5692/5708/5714/5683/5704/7321/7979/5688/5686/5691/5687/10213/5682/5693/28424/5685/6233/5700/8915/5701/115727/28797/5695/8454/4067/84433/28809/7335/7334/28454/28778/28299/28893/5718/997/28921/28940/5684/4792/28439/5702/28420/28457/28938/28474/28434/5717/28883/28912/28442/28820/28813/28937/28933/28817/28825/28450/5689/5709/28394/28930/28793/28822
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	142	0.5066848380754421	2.2208145503654273	1.2725392100026158e-10	9.821008491314304e-9	6.949718781562272e-9	4907	tags=63%, list=31%, signal=44%	1525/999/7305/3385/3695/54209/28896/10870/11006/5819/28883/4277/51348/54210/28778/2209/917/131450/3538/28893/28908/28825/28822/3539/6402/28809/28299/57823/6441/28442/28457/28940/28392/2214/3106/28933/11314/28793/28424/146722/28912/915/3135/916/28823/28796/28474/28452/27036/909/3107/28820/2213/10225/79465/3689/28439/27181/28938/28797/28465/28937/3903/28434/926/3105/28921/28450/10219/28930/28394/567/126014/10859/28816/28815/3383/925/28817/28813/28914/28919/10871/3386/28395/28913/3683/911/28461/8519	Up	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	146	0.4522180507708224	2.161080559296377	1.4206422781502044e-8	1.8095948242068625e-7	1.0903447633017921e-7	5608	tags=62%, list=35%, signal=40%	7305/8519/11006/10870/54209/54210/718/2213/126014/2209/3386/4277/131450/1278/3689/3903/5819/27180/909/2214/27036/3385/1277/6614/10871/3383/11314/146722/28424/79168/10288/1525/1281/3106/28797/11025/51348/10859/28809/917/945/3107/29992/28454/28778/975/28299/28893/28921/89790/4267/916/1280/28940/4345/11027/28439/10225/9976/567/7087/28420/28457/28938/930/28474/958/28434/28883/3105/28912/28442/28820/114836/28813/28937/915/4068/28933/28817/6441/28825/28450/3683/28394/3688/28930/28793/28822/8778
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION	122	0.5364895639434655	2.298337489591628	1.5609663722114376e-10	1.1179041234799988e-8	7.910714352610388e-9	4409	tags=57%, list=28%, signal=41%	11065/81620/8318/4171/8364/55388/4173/990/5690/23594/8355/5691/3020/27338/10213/3014/4998/8345/85236/5686/126961/333932/8363/11047/5714/5683/8970/6119/5693/25906/7324/51529/5558/8365/54107/5692/5427/723790/8347/5708/8370/7321/5704/54145/5694/5687/3013/554313/8357/5701/5685/5688/8334/5707/7311/5702/5682/5695/84515/5718/5700/3012/4175/23649/8351/7979/5001/51053/10926	Up	REACTOME_DNA_REPLICATION_PRE_INITIATION	121	0.6432584442958003	3.0031707780386583	2.310537171243297e-21	1.4435356041291454e-19	8.697811607036172e-20	3468	tags=62%, list=22%, signal=49%	11065/4171/8364/55388/81620/23594/4998/10926/3014/8318/27338/990/5690/5558/5427/8355/4173/23649/7311/1017/4174/85236/4175/8970/8363/4176/8357/7324/11047/5692/54107/8345/5708/5714/723790/3020/5001/5683/126961/333932/5704/8365/7321/3012/3013/7979/8338/5688/5686/5691/5687/84515/54145/5557/3837/10213/5682/8341/8347/5693/5685/6233/51529/128312/4172/8317/8351/5700/5701/8370/8697/5695/51434/64682/6119
REACTOME_S_PHASE	REACTOME_S_PHASE	150	0.49912423205348583	2.1931511989665364	1.6189160324786568e-10	1.1179041234799988e-8	7.910714352610388e-9	4408	tags=51%, list=28%, signal=37%	11065/113130/81620/9837/8318/1163/4171/898/8900/157570/4173/990/5690/23594/5691/27338/10213/51659/2237/1869/4998/5111/5686/64785/84296/11047/5714/5683/5982/91768/6119/5693/25906/595/7324/890/51529/5558/54107/7027/286826/5692/5427/5983/5984/9978/5708/7321/5704/5694/6502/5687/993/5701/5685/5688/1763/1022/1019/5707/7311/5702/5682/5695/84515/5425/5718/5700/2932/5424/4175/23649/7979/5001/5885/51053	Up	REACTOME_S_PHASE	150	0.6068019004147809	2.9017898387929377	1.7532775271604738e-21	1.150150057817271e-19	6.930060120513243e-20	2053	tags=43%, list=13%, signal=38%	113130/11065/1869/4171/898/81620/23594/5984/1163/286826/4998/8318/27338/890/9837/990/5690/84296/5982/993/6502/5558/5427/1019/5983/4173/51659/157570/23649/7311/1017/4174/4175/5111/2237/4176/1875/8900/7324/1763/11047/5692/54107/5424/5708/5714/5985/5001/5683/9134/5704/7321/5425/7979/4609/5688/5686/64785/5691/7027/5687/5928/5885/84515/5557
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION	426	0.3830806386482362	1.8543036408066236	1.8007995794691163e-10	1.1813245241317402e-8	8.359501205746111e-9	4789	tags=44%, list=30%, signal=31%	8673/5777/1535/6282/5315/4282/6590/374395/8836/5478/28956/10092/3608/527/2352/10213/54918/54509/11240/7305/4893/58485/29099/9545/4973/5265/9588/2950/25801/5686/2896/3728/5580/51071/3934/8655/4718/5036/10097/7226/2207/11322/10383/5724/5683/226/823/11001/84418/4318/57153/5328/1520/2720/961/5795/1509/5879/10890/127829/1116/221/1508/1075/391/8635/55004/4257/4860/10555/79980/51816/154664/302/23071/1729/56888/2821/2665/7879/1460/124583/25797/2495/2444/5708/4069/55/51125/5912/22875/23601/7130/290/353189/968/5284/2512/10577/353/8876/29108/6402/327/5701/10549/3312/203068/5049/8804/3106/4758/8694/4057/23385/23406/1143/101/1832/2919/53831/11314/5707/1650/1536/5702/1471/2219/4332/5695/240/84061/3107/11333/5718/2212/1992/965/3689/5870/2517/150372/7520/10487/3903/23593/374403/25798/6993/5329/116844/1476/10576/80142/2548/5806/1522/3240/6836/929/567/4125/10857/963/126014/4831/51382/80331/634/55313/2760/6286/10694/51316/79930/10326/53916/5908/3920/9535/8560/5878/3163/719/100049587/3683/51411	Up	REACTOME_NEUTROPHIL_DEGRANULATION	425	0.2985113600052129	1.636863610069475	4.893257974301961e-6	3.732531664118705e-5	2.2489820922281353e-5	4119	tags=39%, list=26%, signal=30%	203068/5036/7305/2207/3608/10092/4318/961/56888/4282/6278/1535/684/374395/2495/4893/101/1460/79980/1116/391/9588/53831/2665/127829/23601/9545/5912/7130/5329/6590/10549/5708/5478/1650/718/8904/126014/5645/8836/4718/1536/5683/3689/2512/1604/968/3903/2212/4125/6282/3417/29108/6280/27180/54918/6036/5686/226/3240/8804/2896/8655/7520/10577/719/8635/23071/5777/5836/7879/11333/4973/10855/1143/3326/5580/4332/7226/10970/3837/1832/683/823/3615/2760/10213/929/160364/1476/1471/3934/11314/28956/10576/10694/100049587/10890/11322/58485/10383/387/55004/5724/54509/124583/2950/51125/8694/3312/353/5806/5879/23385/5768/302/79930/6279/10288/2919/3614/5701/1508/150372/10326/221/6556/5315/8560/3106/6836/11025/23197/3728/3101/79169/5695/1520/527/81567/25798/2357/945/2992/3107/2171/3684/23593/5869/340061/10097/79888/2821/4048/57153/240/963/5476/25801/5049/10487/3687/4831/5718/1118
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	138	0.5148071904555929	2.245676876107028	2.1257499513976782e-10	1.32808758868274e-8	9.398052416705526e-9	3532	tags=46%, list=22%, signal=36%	1029/7083/983/81620/4605/891/7153/6241/8318/1163/4171/1870/898/55388/8900/4173/990/5690/23594/1871/5691/7298/10213/1869/4998/4067/5111/5686/11047/5714/5683/91768/6119/1719/5693/595/890/5558/54107/7027/286826/5692/5427/5708/5704/5694/6502/5687/993/5701/5685/5688/1022/1019/5515/1030/5707/7311/5702/26271/5682/5695/84515	Up	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	138	0.6274124506480473	2.964391352746579	1.897184503055772e-22	1.555691292505733e-20	9.373589222334768e-21	3006	tags=53%, list=19%, signal=43%	1869/1029/4171/891/898/55388/81620/4605/983/23594/1163/286826/4998/10926/8318/1870/890/7153/990/5690/993/6502/5558/6241/5427/7298/1019/4173/23649/1871/7311/1017/4174/4175/26271/5111/7083/4176/1875/8900/11047/5692/54107/5708/5714/5001/5683/9134/5704/1030/7979/4609/5688/5686/5691/7027/5687/1031/5928/84515/5557/10213/5682/1719/5693/5685/6233/4172/8317/1876/5700/5701/1022
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	75	0.6003949306412932	2.3941718762695765	2.7614690963326597e-10	1.64683975199475e-8	1.165366384193974e-8	3741	tags=56%, list=24%, signal=43%	991/11065/4751/9232/983/701/9212/891/5347/4085/8900/5690/5691/27338/10213/5686/11047/5714/5683/5693/25906/7324/890/51529/5692/5708/7321/5704/5694/6502/5687/5701/5685/5688/5707/7311/5702/26271/5682/5695/5718/5700	Up	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	75	0.64755691484704	2.78633650902726	6.47986608193174e-14	2.4290240855698407e-12	1.4635727601596205e-12	3462	tags=61%, list=22%, signal=48%	6790/991/11065/5347/891/701/4751/9212/983/9232/4085/27338/890/5690/6502/7311/1017/26271/8900/7324/11047/5692/5708/5714/5683/5704/7321/7979/5688/5686/5691/5687/9184/10213/5682/5693/5685/6233/51529/5700/5701/8697/5695/8454/51434/64682
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	130	0.5173464024562613	2.234711304003621	4.3025768098072987e-10	2.4543394671596423e-8	1.736783865560658e-8	2164	tags=36%, list=14%, signal=31%	991/151648/332/1058/701/147841/81930/55143/11004/9212/220134/699/83540/11130/79019/1063/84790/57405/5347/4085/10403/81624/55839/57082/64105/5216/91687/10376/1062/55920/54821/8655/10383/151246/64946/5879/11243/80776/79023/25936/348235/79980/10381/998/1729/3619/29984	Up	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	130	0.5771882647927737	2.716749214106762	2.046840248918069e-16	9.946127431779655e-15	5.992892892543743e-15	3156	tags=50%, list=20%, signal=40%	11004/83540/1058/991/151648/699/147841/5347/55143/332/81930/57405/701/91687/9212/1063/54821/220134/2491/10403/10376/55920/151246/4085/84790/64946/64105/11130/1062/55839/79019/5501/5216/54908/79980/55055/3619/6232/57082/81624/9735/1857/79023/25936/8655/57122/79172/55166/11243/9184/60/7514/10383/387/81929/54820/71/5879/348235/10381/998/9183/22919/6396/752
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	112	0.5367919669104144	2.2691778900118025	5.841643609674193e-10	3.1934318399552266e-8	2.2597937121634386e-8	2830	tags=41%, list=18%, signal=34%	10112/10053/3832/24137/81930/11004/29127/84790/56992/9493/10437/130340/10376/1174/972/1062/6712/3122/829/3835/8655/10383/3115/3123/3113/1510/3109/1520/3108/1175/1509/375/1508/1075/3120/10381/3117/3119/7879/830/3118/3111/83547/147700/1173/10382	Up	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	112	0.3370831287000418	1.547395882410343	0.00406942072902607	0.01341477386050805	0.00808287481486003	3097	tags=32%, list=20%, signal=26%	11004/10112/81930/3832/29127/10376/56992/24137/84790/9493/1062/829/10437/3835/375/832/1173/972/8655/7879/3120/1175/3115/3122/1211/3117/3113/3123/10383/3902/3119/3108/10381/1174/1508/6396
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	64	0.6265801416510889	2.4205471907342067	9.513817136794824e-10	4.8008184936441584e-8	3.3972415848797725e-8	3741	tags=61%, list=24%, signal=47%	991/11065/4751/9232/983/701/891/5347/4085/8900/5690/5691/27338/10213/5686/11047/5714/5683/5693/25906/7324/890/51529/5692/5708/7321/5704/5694/5687/5701/5685/5688/5707/7311/5702/5682/5695/5718/5700	Up	REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	64	0.6554142514029894	2.720252358024956	1.4420171904086812e-12	4.50458703289569e-11	2.714172706759197e-11	3462	tags=62%, list=22%, signal=49%	991/11065/5347/891/701/4751/983/9232/4085/27338/890/5690/7311/8900/7324/11047/5692/5708/5714/5683/5704/7321/7979/5688/5686/5691/5687/9184/10213/5682/5693/5685/6233/51529/5700/5701/8697/5695/51434/64682
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	141	0.498337072592429	2.180946729234035	9.501897698538248e-10	4.8008184936441584e-8	3.3972415848797725e-8	4947	tags=64%, list=31%, signal=44%	5777/6850/5478/5690/4794/5691/10213/4893/8915/4067/2280/84876/5686/28896/11047/5714/5683/5693/28883/5692/30011/28778/10125/5708/5704/5694/7409/3538/28893/5687/28908/28825/28822/3539/28809/28299/29760/5701/5685/28442/27071/5688/28457/28940/28392/4690/28933/28793/28424/28912/5707/7311/28823/28796/5702/28474/28452/5682/5695/84433/80228/28820/5718/5700/28439/973/28938/28797/28465/28937/28434/28921/3507/28450/28930/28394/28816/28815/7979/28817/28813/28914/5579/28919/801/28395/28913/5684/28461/695	Up	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	144	0.3362396815211719	1.5985002786260183	0.00126294572926019	0.00494622327399812	0.00298027413251973	5605	tags=55%, list=35%, signal=36%	5690/7311/4690/4893/2280/5970/11047/5692/5708/5478/5714/7409/5683/5704/7979/5688/5686/30011/5691/5687/5777/84876/10213/5682/5693/28424/5685/6233/5700/27071/8915/5701/28797/4794/695/5695/8454/4067/84433/28809/5534/28454/28778/28299/28893/5718/28921/3845/28940/5684/4792/28439/5702/28420/28457/4793/6654/28938/930/28474/28434/5717/4775/28883/28912/28442/28820/28813/28937/28933/28817/28825/28450/5689/5709/28394/28930/28793/28822
REACTOME_PARASITE_INFECTION	REACTOME_PARASITE_INFECTION	104	0.5338579408103732	2.2384066661690043	1.3352657365160103e-9	6.488402393737059e-8	4.591440076441018e-8	5284	tags=74%, list=33%, signal=50%	6850/10092/10094/10095/4067/10096/28896/10097/10458/5879/10109/28883/10093/998/26999/28778/917/7409/3538/28893/10451/10552/28908/28825/28822/3539/28809/28299/28442/60/28457/28940/28392/2214/147179/4690/28933/28793/28424/28912/7454/28823/28796/28474/28452/28820/28439/28938/55845/28797/28465/28937/28434/3500/28921/3503/28450/28930/28394/3055/28816/28815/3501/28817/28813/28914/28919/10006/28395/28913/28461/7525/695/10787/5747/2885/3071	Up	REACTOME_PARASITE_INFECTION	107	0.3838835077382029	1.7553192244964653	2.1470516603166364e-4	0.00112228357702606	6.762154736413478e-4	5605	tags=57%, list=35%, signal=37%	10092/4690/10096/10109/7409/10095/10552/10094/2214/3055/3500/60/7454/28424/55845/71/5879/4650/998/10163/28797/10458/10093/695/4067/28809/917/10006/28454/28778/10097/28299/28893/28921/28940/28439/28420/3503/28457/28938/3071/28474/28434/5595/51517/28883/28912/28442/28820/28813/28937/28933/28817/5747/28825/28450/7525/28394/28930/28793/28822
REACTOME_CD22_MEDIATED_BCR_REGULATION	REACTOME_CD22_MEDIATED_BCR_REGULATION	50	0.6527130862002675	2.396180053302174	1.5752798430859326e-9	7.381311264745513e-8	5.2232963218112506e-8	4868	tags=94%, list=31%, signal=65%	5777/4067/28896/28883/28778/3538/28893/28908/28825/28822/3539/28809/28299/28442/28457/28940/28392/28933/28793/28424/28912/28823/28796/28474/28452/28820/28439/973/28938/28797/28465/28937/28434/28921/3507/28450/28930/28394/28816/28815/28817/28813/28914/28919/28395/28913/28461	Up	REACTOME_CD22_MEDIATED_BCR_REGULATION	53	0.4638641545520122	1.856916743335154	7.954028260203755e-4	0.00330243198651497	0.00198983185323551	6480	tags=74%, list=41%, signal=44%	5777/28424/28797/4067/28809/28454/28778/28299/28893/28921/28940/28439/28420/28457/28938/28474/28434/28883/28912/28442/28820/28813/28937/28933/28817/28825/28450/28394/28930/28793/28822/28913/28908/933/28452/28461/28816/3495/28914
REACTOME_CHROMOSOME_MAINTENANCE	REACTOME_CHROMOSOME_MAINTENANCE	118	0.51616497345733	2.2085274665509096	1.6595726713144347e-9	7.508135671601855e-8	5.3130420911046524e-8	2666	tags=42%, list=17%, signal=36%	1058/55355/79019/641/8364/55839/57082/64105/8900/11339/91687/5440/3020/3014/8607/55505/2237/79075/5441/5111/387103/8345/85236/5438/54069/5439/8363/10856/5982/64946/8970/55651/6119/7015/890/5558/8365/80119/5983/723790/8347/201254/5984/5436/8370/54145/378708/5437/3013/554313	Up	REACTOME_CHROMOSOME_MAINTENANCE	117	0.6541584073695487	3.0236485240905413	2.3677954251977196e-22	1.8273809399172988e-20	1.1010615258968964e-20	2325	tags=56%, list=15%, signal=48%	1058/55355/79075/91687/8364/5984/11339/2491/3014/890/54069/64946/387103/64105/5982/5558/80119/55839/5983/79019/23649/55320/1017/85236/55651/5111/8970/8363/5439/5438/2237/8607/5437/7015/8900/5433/5440/1763/5424/8345/5985/723790/3020/57082/8365/3012/5425/3013/54433/8338/55164/641/79172/10856/5928/55166/201254/54145/5557/55505/1736/5436/5441/8341/8347
REACTOME_MITOTIC_PROMETAPHASE	REACTOME_MITOTIC_PROMETAPHASE	193	0.4531183078839215	2.05268578087456	2.654942887011091e-9	1.161095022586184e-7	8.216349566118537e-8	2193	tags=31%, list=14%, signal=27%	991/4751/151648/332/9133/113130/1058/983/701/147841/81930/55143/23397/11004/9212/220134/891/699/83540/11130/64151/79019/1063/84790/57405/5347/4085/10403/55839/57082/64105/91687/10376/1062/55920/10733/9918/10051/440145/54821/8655/10383/151246/64946/7283/11243/80776/79023/10783/25936/93323/348235/79980/10381/95681/7531/1460/3619/8636	Up	REACTOME_MITOTIC_PROMETAPHASE	193	0.5216032158635139	2.5928054010860326	2.2563594409934585e-17	1.1385936871474685e-15	6.860428907635983e-16	2117	tags=34%, list=13%, signal=30%	113130/11004/83540/1058/991/151648/699/9133/23397/147841/5347/55143/891/332/81930/57405/701/91687/4751/64151/9212/1063/54821/203068/983/220134/10051/2491/10403/10376/55920/10733/151246/4085/9918/84790/64946/64105/11130/1062/55839/79019/93323/55732/5501/54908/1460/79980/1457/55055/3619/6232/57082/9735/79023/25936/10783/8655/57122/79172/55722/5885/55166/11243/7283
REACTOME_PROTEASOME_ASSEMBLY	REACTOME_PROTEASOME_ASSEMBLY	50	0.6476885143465096	2.3777343087523795	3.0368903417468054e-9	1.285290363990906e-7	9.0952029929395e-8	3991	tags=70%, list=25%, signal=53%	5690/5691/10213/51371/5686/11047/5714/5683/10197/5693/5698/8624/84262/5692/5696/9491/5720/5708/5704/5694/5687/5716/5701/5685/5688/56984/5721/5707/5702/5699/5682/5695/5718/5700/5710	Up	REACTOME_PROTEASOME_ASSEMBLY	50	0.6285614250798366	2.478350395370913	1.7247297110818847e-8	2.095227204573549e-7	1.262448355772413e-7	4469	tags=72%, list=28%, signal=52%	5690/8624/11047/9491/5692/5708/5714/5698/5683/5704/7979/5688/5686/5691/56984/5687/10213/5682/5693/5721/5696/5685/51371/5711/5720/5700/5701/84262/5695/5716/5710/10197/5718/5699/5684/5702
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS	61	0.6160531571419022	2.348011498380703	3.734000051278898e-9	1.530940021024348e-7	1.0833513306671013e-7	3697	tags=59%, list=23%, signal=45%	4728/51300/4715/4709/4701/4711/55967/4726/4696/4722/54539/4710/4729/4713/4706/4694/4718/51079/4702/4704/4695/4708/29078/4716/4712/25915/4700/4717/284184/4698/4725/137682/4731/84233/126328/4707	Up	REACTOME_COMPLEX_I_BIOGENESIS	61	0.451042347214915	1.8577217992232116	2.751656042883425e-4	0.00137268925029013	8.270937315210937e-4	5221	tags=59%, list=33%, signal=40%	51300/4728/4715/137682/4718/4710/4701/54539/4713/4711/4696/4726/4725/5018/29078/4731/55967/84233/51079/4706/126328/284184/28976/25915/4709/4694/4695/4729/4722/51295/55101/100996939/55744/4704/55471/25880
REACTOME_DOWNSTREAM_TCR_SIGNALING	REACTOME_DOWNSTREAM_TCR_SIGNALING	81	0.564723227222753	2.291212940128037	4.8572488185254774e-9	1.9311243787592197e-7	1.3665369881784593e-7	3741	tags=57%, list=24%, signal=44%	5690/5691/10213/8915/3122/5686/11047/5714/5683/3115/3123/3113/8767/5588/7322/5693/3120/3117/5692/3119/7334/5708/7321/920/5704/5694/3118/917/7335/5687/5296/5701/5685/5688/915/5707/916/7311/3932/5702/5682/3127/5695/84433/5718/5700	Up	REACTOME_DOWNSTREAM_TCR_SIGNALING	81	0.514840872290781	2.229218538864133	2.337107077313979e-7	2.4100968731540876e-6	1.4521684465169448e-6	4469	tags=59%, list=28%, signal=43%	5690/7311/8767/7322/5296/5970/11047/5692/5708/5714/5683/5704/7321/7979/920/5688/5686/5691/5687/3120/3115/3122/10213/5682/3117/3113/5693/3123/5685/6233/3119/5700/8915/5701/5695/8454/84433/917/7335/3118/7334/5718/997/916/3127/5684/4792/5702
